wage,earnwke,uhours,age,educ,female
19.23075,769.23,40,26,46,1
8.05,281.75,35,26,44,0
10,400,40,25,43,0
16,640,40,26,39,0
20.19225,807.69,40,44,40,0
15.9,636,40,26,39,0
12,480,40,36,39,0
19,760,40,31,44,1
11.129999999999999,445.2,40,26,42,1
21.81,872.4,40,43,42,1
20,800,40,49,39,0
18,900,50,18,39,0
14,560,40,50,42,1
26,1040,40,51,39,0
9.8,392,40,49,41,1
14.4,576,40,45,39,0
8.173,326.92,40,31,40,1
9.55,382,40,34,39,0
10.4815,419.26,40,30,43,1
9.5,380,40,42,39,0
37.15,1486,40,45,42,0
18.919999999999998,756.8,40,44,42,1
9.8,392,40,44,41,1
13.75,550,40,44,43,0
18.511111111111113,833,45,31,44,0
10.75,430,40,29,40,1
13.722222222222221,617.5,45,44,43,0
10.25,379.25,37,58,39,1
28.846,1442.3,50,35,39,0
7.69225,307.69,40,24,42,1
13,520,40,54,39,1
20.29,811.6,40,58,39,0
26.3375,1053.5,40,56,39,1
22.3076,1115.38,50,50,39,0
13,520,40,48,39,1
16.25,650,40,49,41,1
21.81,872.4,40,44,42,1
23.333333333333332,1050,45,44,39,0
23.237083333333334,1115.38,48,64,39,0
17.3,692,40,61,41,1
10.75,430,40,56,39,0
15,600,40,27,40,1
11,440,40,42,39,0
8.202,328.08,40,39,40,0
19.85,794,40,35,35,0
10.89,435.6,40,61,39,0
28.845999999999997,1153.84,40,25,41,0
9,360,40,31,41,1
12.53,501.2,40,56,40,1
17.759999999999998,710.4,40,55,43,0
17.7865,711.46,40,28,43,0
10.59,423.6,40,31,43,0
22,880,40,56,42,1
13.559999999999999,542.4,40,33,41,1
25,900,36,59,40,1
10,350,35,49,39,0
12.25,490,40,42,39,1
10.83,433.2,40,52,39,1
10.314285714285715,361,35,34,40,0
10,400,40,52,39,1
10,400,40,60,39,0
6.835714285714285,239.25,35,24,39,1
23.846,1192.3,50,59,44,0
32.47844444444444,1461.53,45,59,42,1
15,600,40,31,42,1
8.5,340,40,46,40,1
12,480,40,46,39,0
16,640,40,48,41,1
27.906976744186046,1200,43,26,40,0
21.875,875,40,38,40,0
19.497777777777777,701.92,36,34,43,1
19.23075,769.23,40,50,44,0
8.421052631578947,320,38,34,40,0
15.75,630,40,34,36,0
22.06725,882.69,40,48,40,0
16.153833333333335,969.23,60,23,43,0
14,560,40,28,40,0
13,520,40,29,40,0
15.5,620,40,29,40,1
10,400,40,30,43,0
26,1040,40,54,39,1
8,320,40,37,35,1
16,640,40,23,39,0
10,400,40,24,42,1
11,440,40,21,40,0
11,429,39,23,40,0
45.673,1826.92,40,62,44,1
24.038333333333334,865.38,36,30,43,1
17.62816666666667,1057.69,60,30,46,0
20.19225,807.69,40,48,39,1
30.6,1224,40,36,39,0
39.0384,1951.92,50,38,44,0
8.333333333333334,500,60,47,40,1
14.4,576,40,30,43,1
19.225,769,40,41,43,0
35.25633333333334,2115.38,60,32,45,1
4.615333333333334,276.92,60,38,43,0
19.228749999999998,769.15,40,34,44,1
7.69225,307.69,40,28,40,1
10.5,420,40,31,39,0
12.5,500,40,44,43,0
0.9615,38.46,40,42,43,1
51.923,2076.92,40,31,44,1
8.5,340,40,51,34,1
29.825,1193,40,34,41,0
15,600,40,37,39,1
16.82675,673.07,40,50,44,1
8.241714285714286,288.46,35,21,40,0
15,600,40,34,39,0
32.675,1307,40,39,39,0
19.225,769,40,59,42,1
21.818181818181817,1200,55,47,45,0
28.825,1153,40,44,43,1
17.3,865,50,56,40,0
19,760,40,42,42,0
21.36111111111111,769,36,45,39,1
20,800,40,49,38,1
37.5,1500,40,42,40,0
30.048000000000002,1201.92,40,31,43,1
14,700,50,45,33,0
11.5,460,40,60,39,0
33.2,1660,50,26,39,0
24.45,1222.5,50,30,39,0
21.923,876.92,40,43,39,0
38.4615,1538.46,40,61,39,0
17.5,700,40,40,43,0
17.55,702,40,36,44,1
21.6345,865.38,40,31,43,1
8.5,340,40,36,39,0
28.845999999999997,1153.84,40,64,43,0
8.15,326,40,42,39,0
17.3,692,40,51,42,1
12.5,500,40,31,39,0
19.189999999999998,863.55,45,57,39,0
11.775,471,40,22,39,1
12.5,500,40,54,35,1
15,600,40,31,36,1
3.125,125,40,56,39,0
31.593285714285717,2211.53,70,25,43,0
14.422999999999998,576.92,40,24,43,1
24.025,961,40,38,39,0
10.75,430,40,30,41,1
7.25,290,40,36,38,0
16.25,650,40,40,39,1
26,1040,40,42,39,0
43.75,1750,40,55,39,0
7.285714285714286,255,35,21,40,1
20.34,813.6,40,50,43,1
18,720,40,24,39,0
13.636363636363637,600,44,35,43,0
21.14,1057,50,23,43,1
13.5,540,40,35,41,1
9.962264150943396,528,53,21,39,1
5.934,207.69,35,22,40,1
7.25,290,40,27,39,1
12.5,500,40,27,37,0
32.2,1288,40,54,39,1
17,680,40,54,39,0
13.67511111111111,615.38,45,31,39,0
28.825,1153,40,55,43,1
44.85,1794,40,57,39,0
18.75,750,40,23,39,0
9.625,385,40,31,44,1
10.559999999999999,422.4,40,37,40,0
12.019,480.76,40,62,40,0
19.23075,769.23,40,35,44,1
29.807499999999997,1192.3,40,36,44,0
12,480,40,60,39,0
11.97,478.8,40,61,40,1
10,400,40,30,40,0
20,1000,50,56,40,1
8.653749999999999,346.15,40,54,43,1
21.6345,865.38,40,62,41,0
13.461500000000001,538.46,40,24,40,0
15,600,40,23,40,1
34.34059523809524,2884.61,84,56,39,0
15,600,40,50,40,0
10,400,40,51,41,1
13.461500000000001,538.46,40,38,40,1
7.478444444444444,336.53,45,42,42,1
11.333333333333334,510,45,47,39,0
38,1520,40,50,40,0
20.19225,807.69,40,50,43,1
18.269,730.76,40,25,43,1
17.5,700,40,28,39,0
9.200000000000001,404.8,44,23,40,0
14.569999999999999,582.8,40,62,40,1
20.963636363636365,1153,55,59,41,1
32.82822222222222,1477.27,45,58,44,1
28.64575,1145.83,40,63,40,0
10.13,354.55,35,52,43,1
16.41,656.4,40,48,43,1
20.29,811.6,40,62,40,0
24,1200,50,44,43,0
8.571428571428571,300,35,59,43,1
45.45454545454545,2500,55,61,44,0
64.10244444444444,2884.61,45,35,44,0
19.23075,769.23,40,37,42,1
25.24025,1009.61,40,57,40,0
24,960,40,57,41,0
22.22222222222222,1000,45,63,43,1
21.923000000000002,1096.15,50,56,43,1
19,760,40,51,39,0
15,600,40,37,39,0
15,600,40,42,39,1
12.625,505,40,25,43,1
12,480,40,46,39,0
38,1520,40,39,39,0
9.8,392,40,39,39,1
13.3,532,40,33,42,1
25.860000000000003,1034.4,40,43,39,1
12.8,460.8,36,29,43,0
21.2,848,40,29,43,1
17.2,860,50,49,39,0
19.225,769,40,34,43,1
26.25,1050,40,44,43,0
20.425,817,40,53,40,1
17.72222222222222,797.5,45,48,42,1
10,350,35,22,39,0
15.096,603.84,40,29,39,0
28.825,1153,40,60,43,1
19.23075,769.23,40,59,44,1
18.75,843.75,45,49,39,0
20,800,40,47,39,1
14,560,40,50,39,1
16.970000000000002,593.95,35,63,40,1
13.5,472.5,35,29,39,0
19.225,769,40,61,43,1
25.225,1009,40,61,39,0
18.269,730.76,40,61,40,1
22.857142857142858,800,35,43,39,0
24.725238095238097,1038.46,42,42,40,1
25,1000,40,47,42,1
6.4,320,50,20,39,0
30,2400,80,64,41,0
26,1040,40,60,39,1
29.810000000000002,1341.45,45,61,40,0
16.894444444444446,760.25,45,31,43,0
10.25,410,40,40,40,1
18.545454545454547,1020,55,52,39,0
30.219714285714286,1057.69,35,61,44,1
23.846,1192.3,50,60,44,0
17.61904761904762,740,42,50,39,0
43.75,1750,40,55,39,0
14.416666666666666,692,48,59,39,0
13.983333333333333,839,60,61,40,1
9.379999999999999,375.2,40,40,40,1
13.45,538,40,46,39,1
22.05,882,40,46,41,0
26.44225,1057.69,40,48,43,0
23.07675,923.07,40,51,42,0
25.9615,1038.46,40,49,44,1
24.038249999999998,961.53,40,56,39,0
7.27027027027027,269,37,25,40,1
10.25,410,40,34,41,0
8.974358974358974,350,39,29,40,0
38.46142857142858,2692.3,70,40,43,0
9.25,333,36,43,43,1
72.11525,2884.61,40,51,46,0
17,680,40,63,39,1
22.11525,884.61,40,45,44,1
10.25,410,40,43,40,1
44.37861538461539,2884.61,65,44,43,1
12,480,40,54,42,1
17.3,692,40,51,39,0
25.427333333333333,1144.23,45,64,40,0
19.230666666666664,1153.84,60,62,44,1
72.11525,2884.61,40,60,41,1
9,315,35,52,39,1
17.307499999999997,692.3,40,32,40,0
23.19,927.6,40,58,40,0
22.596,903.84,40,55,39,1
25.9615,1038.46,40,59,39,1
23.75,950,40,34,43,0
11.194444444444445,403,36,64,40,1
32.564,1465.38,45,44,43,0
23,828,36,27,41,1
17.775,711,40,28,43,0
23.075,923,40,62,39,0
10.025,401,40,59,39,1
14,560,40,57,43,0
12,480,40,53,43,1
31.25,1250,40,63,41,1
8,320,40,19,39,0
8,320,40,22,39,1
36.0575,1442.3,40,35,44,0
10,400,40,46,43,1
27.5,1100,40,54,39,0
10,550,55,37,38,0
22.22222222222222,1000,45,54,42,1
10,500,50,49,43,0
29.26,1170.4,40,48,41,0
33.65375,1346.15,40,45,43,1
17.775,711,40,27,43,0
13.46,673,50,24,43,1
9.4,357.2,38,55,39,0
17,680,40,60,39,1
17,680,40,54,40,0
30,1200,40,24,43,0
30,1200,40,23,43,0
14.422999999999998,576.92,40,62,39,0
38,1520,40,41,39,0
8.5,340,40,37,39,1
9,360,40,25,40,0
31.725,1269,40,62,44,0
28.571428571428573,1200,42,47,44,0
57.6922,2884.61,50,44,44,1
21.538400000000003,1076.92,50,29,42,0
11.5384,576.92,50,31,39,1
26.923000000000002,1346.15,50,39,43,0
10.625,425,40,28,39,0
11.868,415.38,35,40,39,1
9.200000000000001,358.8,39,21,39,1
25,1250,50,32,42,0
23.84,1192,50,62,44,0
72.1,2884,40,49,38,0
19.225,769,40,33,43,1
15,600,40,32,40,0
0.9323232323232323,92.3,99,57,42,1
14,560,40,22,43,0
18,720,40,22,43,0
13.461500000000001,538.46,40,60,39,0
15.5,620,40,62,40,1
23.055555555555557,1037.5,45,34,39,0
30,1200,40,39,39,0
11.428571428571429,400,35,39,39,1
20.175,807,40,60,44,1
23.20689655172414,1346,58,41,43,0
43.666666666666664,2096,48,38,44,1
27.77777777777778,1250,45,30,41,0
20,800,40,63,39,0
15,600,40,42,43,0
52.8845,2115.38,40,41,43,0
20,800,40,31,39,0
25,1000,40,42,43,1
22.1,884,40,52,46,1
31.25,1250,40,50,46,0
17.094,769.23,45,30,43,1
10,400,40,39,34,0
28.845999999999997,1153.84,40,44,43,0
28.845999999999997,1153.84,40,42,40,1
10,400,40,50,39,1
12,480,40,34,40,0
17.142857142857142,600,35,64,44,1
21.978,769.23,35,37,44,1
13.986,769.23,55,30,46,1
28.845999999999997,1153.84,40,40,42,0
7.5,262.5,35,51,39,1
16,640,40,40,39,0
14.96575,598.63,40,36,34,0
14.96575,598.63,40,30,43,0
49,1960,40,36,43,1
14.4,576,40,33,40,1
14.955555555555556,673,45,28,39,0
20,760,38,62,40,1
10.714285714285714,375,35,43,42,1
21.875,875,40,28,44,1
16.25,650,40,57,43,1
12.5,625,50,32,43,0
22.26,1068.48,48,33,40,1
18,720,40,34,40,0
13.75,550,40,23,43,1
16.5384,826.92,50,61,41,1
19.225,769,40,43,43,1
48.07683333333333,2884.61,60,45,43,0
14.422999999999998,576.92,40,58,39,0
19.23075,769.23,40,53,40,1
45.673,1826.92,40,57,46,0
21.978,769.23,35,54,39,1
24,960,40,64,39,0
12,480,40,42,43,1
37.725,1509,40,39,44,1
44.23075,1769.23,40,31,43,0
46.153800000000004,2307.69,50,57,43,1
24.038249999999998,961.53,40,30,44,1
42.3076,2115.38,50,46,40,1
2.40375,96.15,40,29,40,0
57.6922,2884.61,50,54,44,0
50.48075,2019.23,40,54,44,1
46.346,1853.84,40,37,43,0
51.923,2596.15,50,37,44,1
72.11525,2884.61,40,44,46,0
72.11525,2884.61,40,41,46,1
16.825,673,40,26,42,1
10.166666666666666,366,36,30,39,0
24.038249999999998,961.53,40,57,42,1
20,800,40,27,41,0
20,800,40,27,39,0
32.69225,1307.69,40,29,39,0
72.11525,2884.61,40,51,46,0
10.13,364.68,36,50,44,1
19.23075,769.23,40,60,39,0
27.5,1100,40,45,44,0
62.019000000000005,2480.76,40,50,44,1
38.4615,1538.46,40,56,43,0
16.82675,673.07,40,44,40,0
24.038249999999998,961.53,40,34,43,1
15.3846,769.23,50,53,40,1
26.25,1050,40,28,43,0
28.75,1150,40,28,43,1
43.269,1730.76,40,48,43,1
17.5,700,40,28,40,0
45.45454545454545,2500,55,48,44,1
35,1400,40,30,40,0
26.25,1050,40,29,40,1
19.225,769,40,39,43,1
15.375,615,40,27,39,0
16.95,678,40,38,39,1
10,400,40,38,39,0
24.472727272727273,1346,55,50,44,0
37.725,1509,40,49,44,1
26.923000000000002,1346.15,50,46,40,0
19.225,769,40,44,43,1
17.307499999999997,692.3,40,36,42,1
45.65,1826,40,41,43,0
11.25,450,40,61,39,1
20,800,40,62,39,1
10,400,40,55,39,0
64.90375,2596.15,40,53,43,0
64.9,2596,40,49,44,0
20,800,40,56,44,1
52.8845,2115.38,40,47,43,1
40.865249999999996,1634.61,40,44,43,0
26.44225,1057.69,40,38,39,1
16.78,839,50,58,40,1
12,480,40,25,39,0
10,400,40,30,39,1
71.15,2846,40,46,44,1
30.075,1203,40,48,46,0
72.11525,2884.61,40,51,43,0
12,480,40,23,40,0
72.11525,2884.61,40,60,44,0
33.4614,1673.07,50,54,39,0
13.45,538,40,40,40,1
25.75,1030,40,31,39,0
58.546888888888894,2634.61,45,44,43,0
71.15375,2846.15,40,45,43,1
20.512666666666668,923.07,45,47,46,0
19,950,50,27,44,1
37.740249999999996,1509.61,40,52,44,1
55,2200,40,50,40,1
37.15,1486,40,52,39,0
41.346,1653.84,40,37,43,0
10.13,354.55,35,35,44,1
23.830000000000002,953.2,40,35,43,0
20,800,40,53,39,1
36.0575,1442.3,40,54,40,0
41.65,1666,40,46,43,0
23.24413043478261,1069.23,46,44,42,1
28.365249999999996,1134.61,40,56,40,0
37.5,1875,50,50,44,1
43.269,1730.76,40,60,39,0
21.703142857142858,759.61,35,57,39,1
26.425,1057,40,48,42,1
25,875,35,54,40,0
32.2115,1288.46,40,52,43,0
34.615249999999996,1384.61,40,49,43,1
52.875,2115,40,50,44,0
37.725,1509,40,52,44,1
12,480,40,32,39,1
52.35575,2094.23,40,56,44,0
57.6922,2884.61,50,49,44,1
35.096125,2807.69,80,51,45,0
48.07675,1923.07,40,32,43,0
26.425,1057,40,40,40,1
15.38,769,50,40,40,0
72.11525,2884.61,40,62,46,0
24.025,961,40,55,43,1
34.615249999999996,1384.61,40,63,41,1
15.5,620,40,61,43,1
27.884500000000003,1115.38,40,42,44,1
30,1200,40,56,40,0
18.15,726,40,54,42,1
20,1000,50,35,43,0
14.4,576,40,61,40,0
16,800,50,63,39,0
12,480,40,50,32,1
17,680,40,44,35,0
12,480,40,18,39,0
8,320,40,16,37,0
19.23075,769.23,40,52,43,1
31.25,1250,40,55,39,0
17.5,630,36,50,40,0
71.15,2846,40,49,43,1
57.69225,2307.69,40,43,43,1
20,1000,50,26,39,0
31.468363636363637,1730.76,55,26,43,0
36.0575,1442.3,40,31,42,1
32.05116666666667,1923.07,60,38,43,0
39.7725,1590.9,40,35,46,1
23.830000000000002,953.2,40,53,43,0
16.32,652.8,40,48,43,1
8.571428571428571,300,35,23,43,1
9.5,380,40,25,40,1
13.3,532,40,29,39,1
31,1240,40,27,40,0
16.95,678,40,51,41,1
21,840,40,48,39,0
25,875,35,57,42,1
13,520,40,29,40,1
19.225,769,40,41,40,1
25,1000,40,50,43,0
21,735,35,53,39,1
38.45,1538,40,56,39,0
7.5,300,40,23,42,1
15.5,604.5,39,55,43,0
20,800,40,24,33,0
49.03825,1961.53,40,35,39,0
28,1120,40,32,39,1
33.65375,1346.15,40,36,46,1
36.923,1476.92,40,48,46,0
29.3521052631579,1115.38,38,52,44,1
46.15,1846,40,52,38,0
19.225,769,40,34,44,1
25.333333333333332,1064,42,42,40,1
17,680,40,40,35,0
10,400,40,21,40,1
40,2200,55,55,40,0
40.85,1634,40,44,43,0
40.865249999999996,1634.61,40,56,46,0
49.025,1961,40,40,40,0
37.5,1500,40,59,40,0
46.15375,1846.15,40,57,44,1
72.1,2884,40,62,39,1
47.5,1900,40,34,43,1
42.5,1700,40,36,39,0
62.5,2500,40,46,42,0
13.88,555.2,40,46,40,1
67.3075,2692.3,40,34,43,0
24.519,980.76,40,45,43,1
57.69225,2307.69,40,42,41,0
38.457142857142856,2692,70,51,44,0
57.6922,2884.61,50,39,43,0
42.73488888888889,1923.07,45,38,43,1
45.4545,1818.18,40,36,44,1
35.57675,1423.07,40,40,42,0
21.6345,865.38,40,45,39,1
13.735999999999999,480.76,35,20,39,1
29.670285714285715,1038.46,35,53,43,0
32.69225,1307.69,40,50,40,1
29.807499999999997,1192.3,40,56,43,1
48.07675,1923.07,40,55,40,0
21.9,876,40,54,40,0
24.038249999999998,961.53,40,60,43,1
47.61904761904762,2000,42,43,43,0
57.69225,2307.69,40,44,44,1
30.095999999999997,1203.84,40,45,43,0
40.865249999999996,1634.61,40,48,46,0
72.1,2884,40,62,42,1
26.92,1346,50,48,43,0
64.10244444444444,2884.61,45,57,43,0
24.038333333333334,1442.3,60,37,40,0
20,800,40,60,44,1
72.11525,2884.61,40,25,40,1
11.057500000000001,442.3,40,29,42,0
30.34177777777778,1365.38,45,33,43,1
11.525,461,40,29,40,0
48.07683333333333,2884.61,60,55,46,0
24.2306,1211.53,50,22,43,0
28.845999999999997,1153.84,40,56,39,0
21.6345,865.38,40,53,39,1
13.88,555.2,40,41,40,1
16,640,40,42,43,1
52.82,2641,50,42,44,0
24.22,1211,50,32,44,1
48.02127272727273,2641.17,55,51,46,0
14,560,40,26,39,0
7.5,300,40,20,39,1
14,560,40,22,39,0
14,560,40,26,39,0
14,560,40,30,35,0
16.95,678,40,35,39,1
37.725,1509,40,44,43,1
22.77315789473684,865.38,38,41,44,1
24.038249999999998,961.53,40,35,40,1
9.2,322,35,22,40,1
7.5,300,40,24,40,1
22,880,40,39,43,1
21,840,40,44,39,0
13.5,540,40,57,39,1
6,300,50,20,39,0
4.8075,192.3,40,25,40,0
71.15,2846,40,38,46,1
26.425,1057,40,44,40,1
38.45,1538,40,48,39,0
12,480,40,23,43,1
19.23075,769.23,40,28,43,1
15,600,40,32,42,0
10,400,40,39,39,1
28.846,1442.3,50,41,43,0
44.775,1791,40,51,39,0
24.025,961,40,59,40,1
11,440,40,59,43,0
17.5,700,40,38,44,0
14.422999999999998,576.92,40,43,44,1
32.05116666666667,1923.07,60,38,43,0
15.734181818181819,865.38,55,34,40,0
8,320,40,22,40,1
19.225,769,40,50,40,1
9.45,378,40,24,40,0
10,400,40,45,40,0
19.225,769,40,35,39,1
17.076800000000002,853.84,50,60,43,0
25,1000,40,52,43,0
35,1400,40,58,40,1
4.071428571428571,142.5,35,21,40,0
16,640,40,58,40,1
10,400,40,33,42,1
21.9,876,40,40,42,0
13.75,550,40,24,43,1
28,980,35,32,40,1
32.69225,1307.69,40,34,46,0
32.675,1307,40,33,44,0
12.5,500,40,29,42,0
17.775,711,40,22,43,1
28.172500000000003,1126.9,40,55,44,1
24.038249999999998,961.53,40,41,43,0
21.9,876,40,54,40,0
9.45945945945946,350,37,34,43,1
9,360,40,31,39,0
14.95,598,40,27,43,0
14.95,598,40,29,43,0
29,1015,35,29,43,1
31.875,1275,40,42,39,0
18,720,40,24,39,0
28.571428571428573,2000,70,42,43,0
20,1500,75,24,43,0
27.403750000000002,1096.15,40,45,40,0
13,455,35,38,44,0
8,280,35,26,39,1
64.9,2596,40,47,44,0
24.025,961,40,59,43,1
25,1000,40,50,43,0
48.06,2403,50,62,44,0
26.223636363636363,1442.3,55,61,44,0
11.5,402.5,35,35,39,1
23,920,40,46,39,0
10,400,40,21,40,1
13,520,40,28,40,1
19.225,769,40,43,44,1
37.5,1500,40,52,44,1
31.25,1250,40,61,39,0
15,600,40,32,43,0
19,760,40,59,39,0
23.65,946,40,57,43,0
46.14,2307,50,58,44,1
48.06,2403,50,51,43,0
12,480,40,39,40,1
72.11525,2884.61,40,51,44,0
48.07675,1923.07,40,48,43,1
72.11525,2884.61,40,42,43,1
71.6345,2865.38,40,42,43,0
30.7692,1538.46,50,44,44,0
24.85,994,40,61,42,1
27.403750000000002,1096.15,40,32,43,0
43.70618181818182,2403.84,55,52,44,0
19.1,764,40,27,43,1
20.19225,807.69,40,61,40,0
16.82675,673.07,40,26,43,1
30,1200,40,26,43,0
55.288250000000005,2211.53,40,58,43,0
15,600,40,44,39,1
38.221,1528.84,40,64,40,0
22.5,900,40,63,40,0
25,1000,40,55,44,1
14.583333333333334,875,60,23,43,0
13.6,680,50,28,41,0
12,480,40,28,41,1
19.505000000000003,780.2,40,48,39,1
19.375,775,40,32,39,0
16.82675,673.07,40,59,40,1
37.5,1500,40,37,43,0
12.5,500,40,33,40,1
21.15375,846.15,40,26,43,0
37.5,1500,40,49,39,0
23.06,1153,50,51,39,0
19.2306,961.53,50,31,43,0
31.25,1250,40,31,44,1
20.29,811.6,40,60,39,0
22.69,862.22,38,53,40,1
22,880,40,45,39,0
1.9,76,40,34,33,0
40.85,1634,40,40,44,0
19.23075,769.23,40,57,42,0
12,480,40,52,42,1
72.11525,2884.61,40,59,42,0
19.2306,961.53,50,30,39,0
12,480,40,40,39,1
18,720,40,20,39,0
29.370545454545457,1615.38,55,57,44,1
25,1000,40,40,43,0
36.0575,1442.3,40,43,38,0
6.970999999999999,278.84,40,29,44,1
55.288250000000005,2211.53,40,31,44,0
30,1200,40,41,39,0
58.53333333333333,2634,45,35,43,0
37.5,1500,40,31,43,1
72.11525,2884.61,40,41,44,0
28.846,1442.3,50,48,39,0
36.324666666666666,1634.61,45,48,42,1
72.11525,2884.61,40,56,46,0
31.73075,1269.23,40,59,42,1
8.552631578947368,325,38,52,40,1
34.054375,1634.61,48,34,43,0
37.643191489361705,1769.23,47,32,43,1
14.82857142857143,519,35,50,41,1
72.11525,2884.61,40,46,45,0
8.5,340,40,54,40,0
20.19225,807.69,40,63,42,1
13.942250000000001,557.69,40,40,42,1
38.4615,1538.46,40,41,40,0
16.82675,673.07,40,49,43,1
28.845999999999997,1153.84,40,58,43,0
15,600,40,28,43,0
16.825,673,40,32,43,1
34.6,1384,40,28,43,0
28.84,1442,50,54,46,0
30.075,1203,40,48,44,0
17.933333333333334,1076,60,28,39,0
10,400,40,27,40,1
21.813142857142857,763.46,35,42,44,1
35.3846,1769.23,50,54,40,0
57.6922,2884.61,50,51,43,1
25.9615,1038.46,40,55,39,0
31.25,1250,40,59,37,0
13.153846153846153,513,39,52,39,0
24.5,980,40,58,39,0
30.7692,1538.46,50,28,40,0
20.5,820,40,29,43,1
30,1200,40,51,39,0
28.84,1442,50,42,44,0
49.025,1961,40,39,39,0
19.225,769,40,36,42,1
9.61525,384.61,40,27,40,0
28.84,1442,50,42,39,0
16.82675,673.07,40,32,43,1
23.076888888888888,1038.46,45,48,39,0
17,680,40,46,39,1
15,600,40,25,39,0
28.433000000000003,1421.65,50,34,39,0
16.5,660,40,23,40,0
10.5,420,40,20,42,1
12,480,40,43,39,0
23,828,36,31,41,1
15,600,40,33,39,0
9.5,380,40,45,42,0
8.5,340,40,50,41,1
20.25,810,40,36,40,0
12.5,500,40,28,44,0
15,600,40,39,39,0
18.25,730,40,37,42,0
13,455,35,44,41,1
12.25,490,40,33,43,1
9,360,40,54,39,1
24,960,40,52,40,0
28.84,1442,50,33,40,0
48.076800000000006,2403.84,50,53,46,0
31.875,1275,40,38,39,0
12,480,40,41,39,0
30.288249999999998,1211.53,40,26,43,0
20.77777777777778,935,45,31,40,0
11.5,460,40,42,39,0
15,600,40,47,39,0
13.88,555.2,40,44,39,1
18,720,40,58,39,0
8,280,35,19,39,0
20,800,40,62,45,1
21.15,846,40,47,42,1
65,2600,40,25,44,0
12,480,40,22,40,1
14,560,40,37,40,1
62,2480,40,46,44,1
16.5,742.5,45,23,40,0
15,600,40,22,39,1
36.05,1442,40,43,40,0
12.95,518,40,37,41,0
17.307499999999997,692.3,40,54,42,0
22.11525,884.61,40,60,39,0
48.07675,1923.07,40,36,44,1
24,1200,50,43,39,0
35.575,1423,40,43,39,0
16.825,673,40,31,43,1
33.65375,1346.15,40,43,44,0
37.019,1480.76,40,39,43,1
22,770,35,47,42,1
23.22222222222222,1045,45,64,40,0
7.5,300,40,32,35,0
37.5,1500,40,43,43,1
20,800,40,63,44,1
28.5,1026,36,33,43,1
17,680,40,32,40,0
72.11525,2884.61,40,57,40,0
14,560,40,37,40,0
30.76911111111111,1384.61,45,39,39,0
6.428571428571429,360,56,35,39,0
22,880,40,50,39,0
42.3,2115,50,45,39,1
11.05,442,40,24,39,0
12.5,500,40,23,42,0
6.842105263157895,260,38,23,40,0
7.894736842105263,300,38,24,40,1
36.0575,1442.3,40,47,44,0
33.173,1326.92,40,33,41,0
21.625,865,40,38,41,1
17.3,692,40,43,41,0
30,1200,40,28,43,0
16.825,673,40,26,43,1
11.864406779661017,700,59,57,39,0
23.84,1192,50,57,40,0
20.9,836,40,23,43,0
12,480,40,54,40,0
21.625,865,40,54,39,1
14.473684210526315,550,38,43,39,0
12.019,480.76,40,28,40,1
12.4375,497.5,40,28,42,0
32,1280,40,29,39,1
23.075,923,40,31,43,0
29.8,1192,40,27,43,1
21.15,846,40,39,40,1
15,600,40,42,40,0
23,920,40,53,39,0
22,792,36,47,39,0
11.48,459.2,40,53,39,1
31.875,1275,40,43,40,0
15,525,35,43,40,1
9,315,35,23,40,0
39.423,1576.92,40,55,39,0
21.6345,865.38,40,49,39,1
36.324666666666666,1634.61,45,39,44,0
9.142857142857142,320,35,51,39,1
6.153777777777778,276.92,45,53,39,0
12.5,500,40,23,41,0
12.5,500,40,23,41,0
13.75,550,40,26,41,0
23,920,40,27,43,0
24.555555555555557,1105,45,62,40,0
36.324666666666666,1634.61,45,58,43,1
20,800,40,23,40,1
22.22222222222222,1000,45,40,39,0
72.11525,2884.61,40,55,43,0
31.25,1250,40,54,42,0
50.48075,2019.23,40,45,43,0
45.45454545454545,2500,55,39,43,1
11.5,460,40,35,40,0
7.277777777777778,262,36,24,40,1
10.75,387,36,35,37,0
45.673,1826.92,40,36,44,0
36.0575,1442.3,40,35,44,1
48.07675,1923.07,40,33,43,0
26,1040,40,54,39,1
27.6922,1384.61,50,33,44,1
52.8845,2115.38,40,34,40,0
48.075,1923,40,26,43,0
30.275,1211,40,25,43,0
48.075,1923,40,27,43,0
33,1650,50,38,40,0
9.375,375,40,30,43,1
22,792,36,53,41,1
13,520,40,24,41,0
30,1500,50,34,44,1
16.10575,644.23,40,30,44,1
14.423,865.38,60,34,41,0
29.05,1162,40,45,39,0
10.833333333333334,520,48,50,41,0
10,400,40,20,40,0
20.46875,818.75,40,46,40,1
14.957111111111113,673.07,45,39,39,1
14,560,40,40,40,1
22.19,887.6,40,35,39,0
1.73075,69.23,40,33,36,1
36.0575,1442.3,40,50,41,0
20,800,40,59,43,1
36.2,1303.2,36,31,43,0
9.25,323.75,35,58,39,1
10,400,40,44,40,1
20,900,45,55,39,0
21.625,865,40,52,39,1
32.6922,1634.61,50,46,44,1
13.6,476,35,54,39,1
14.4,576,40,37,43,1
35.575,1423,40,41,40,0
23.504222222222225,1057.69,45,23,40,0
19.230666666666668,865.38,45,34,43,0
28.311944444444446,1019.23,36,29,43,1
13.600000000000001,489.6,36,56,40,1
23,920,40,35,44,0
15,600,40,63,43,0
20.175,807,40,25,43,0
14,560,40,27,43,1
25,1250,50,37,39,0
